tweet,label,score
"#PiyushGoyal : Railway Minister @PiyushGoyal on Thursday said booking of train tickets will resume at around 1.7 lakh common service centres across the country from Friday. #IndianRailways @IRCTCofficial @PiyushGoyalOffc 
https://t.co/NpfAf3hkG0",complaint,0.818717182
149025 tickets have been booked for 290510 passengers for the 73 passenger trains to be operationalised from 1s June: #IndianRailways https://t.co/1FUqQoklRc,complaint,0.577585399
"In the last two&amp;half hours, over 4 lakh tickets have been booked for second class passenger trains which start from June 1... Railway Minister Piyush Goyal @PiyushGoyal #IndianRailways #covid19 #MigrantLabourers https://t.co/aOzZTwRybW",complaint,0.777375281
"Indian Railways to Resume Offline Train Ticket Bookings at 1.7 Lakh Centres Across the Country From May 22, Says Piyush Goyal
#IndianRailways @RailMinIndia @PiyushGoyal @IRCTCofficial #trains #specialtrains
https://t.co/e5cgwKFcSW",complaint,0.846644044
"#IndianRailways started online booking of tickets for 200 trains (100 pairs) from 21-05-2020, which will start running daily from June 1 from major cities including Delhi, Mumbai, Kolkata, Patna, Jaipur, Varanasi, Hyderabad, Bengaluru, Secunderabad &amp; Thiruvananthapuram. https://t.co/Tea37ZitdS",complaint,0.511681676
"#IRCTC #IndianRailways
#IndianRailway #ABPnews #bbcnews #PiyushGoyal sir problem to  book tickets train number 05273 no reply from railway",complaint,0.994835615
"#PiyushGoyal #IndianRailways 
Please Give a train from Darbhanga to Secunderabad Via Raipur",complaint,0.930434883
"No tatkal, premium tatkal booking for 200 trains that begin service from June 1: Ministry of Railways
https://t.co/UBzSTZ4glF
#MinistryofRailways #IndianRailways",complaint,0.911668003
"Booking of train tickets will resume at around 1.7 lakh common service centres across country from Friday: Railway Minister @PiyushGoyal 

#IndianRailways #Covid_19 #Covid_19india #IndiaFightsCOVID19 #IndiaFightsCoronavirus #Maharashtra #Mumbai #Railway_Shikayat #migrants https://t.co/iXT763ibiI",complaint,0.954329967
"#IndianRailways started online booking of tickets for 200 trains (100 pairs) from 21-05-2020, which will start running daily from June 1 from major cities including Delhi, Mumbai, Kolkata, Patna, Jaipur, Varanasi, Hyderabad, Bengaluru, Secunderabad &amp; Thiruvananthapuram. https://t.co/7UwjBVJ20q",complaint,0.522072315
Trains from Ndls to Hwr is not reflecting #IRCTC #IndianRailways,complaint,0.992090404
"Life line of India is set for chugging with  it's beloved passengers again .200 trains to ply from 1 st June.
Only E-Tickets to be booked.
@DDNewslive 
@GMSWR @drmubl @drmsbc @DrmMys
#IndiaFightsCOVID19 #IndianRailways #India https://t.co/vBpkG58jyY",complaint,0.951326132
"#ShramikSpecialTrain bound to #Jaipur  left  from KSR  #Bengaluru   at  1.20 am with 1131 passengers
@RailMinIndia @PiyushGoyalOffc
#IndianRailways #India #ShramikExpress https://t.co/iL0w7OSyKV",complaint,0.913869739
"#IndianRailways Within 2 hrs of opening, 1,49,025 tickets booked for first set of 73 special passenger trains to be operationalised from June 1",not a complaint,0.60597229
"200 trains that will run from june 1
#TrainsFromJune1 #lockdown #IndianRailways https://t.co/ulu2uiUjxa",complaint,0.743288934
"Guidelines for Train Services beginning on 1st June 2020

Booking of all these trains will commence from 10 am on 21/05/20.

Other regular Passenger services including all mail/express, passenger and suburban services shall remain cancelled until further advice.

#IndianRailways https://t.co/cGCtxskrrR",complaint,0.944239199
"#BreakingNews 

After rail, air service also gets green signal from May 25 domestic flights

#flightservice #domesticflights #Greensignal #Railways #IndianRailways #25May #Airservice

https://t.co/pnzvZxvqFf",complaint,0.960517883
"12638 PANDIAN EXP schedule (time table), depart from station MADURAI JN to CHENNAI EGMORE #IndianRailways https://t.co/Sf375kGpEM",complaint,0.619318187
"Indian Railways has released the list of the 200 trains which will be operated from 1st June. 
#lockdownindia #IndiaFightsCOVID19
#IndianRailways https://t.co/pgTpO1YFU3",complaint,0.898922563
#BreakingNews | Railways has released a list of 200 trains that will operate from June 1. Popular trains like Jan Shatabdi will resume services. Online booking through IRCTC begins today. @IRCTCofficial @PiyushGoyal @PiyushGoyalOffc #IndianRailways https://t.co/FNCG0oZlbC,complaint,0.634539187
"Golden Temple express on Mumbai-Amritsar route to resume service from June 1. Check time-table, details
#IndianRailways #trainsfromjune1  
https://t.co/nmG8TVKobR",complaint,0.827544093
"Duronto Express between Howrah-Yasvantpur, Ernakulam-Nizamuddin from June 1. Check time-table, other details
#trainsfromjune1 #IndianRailways
https://t.co/PAdOR854Ll",complaint,0.829099119
"@IRCTCofficial @RailwaySeva  sir , only those 100 trains going to begin or the normal trains linking states also will start from june1? #IndianRailways #IRCTC",complaint,0.994831026
"List of 100 trains which are scheduled from June 1st.... 

E-ticket booking on IRCTC website starts at 10 am on 21st May
#irct #IndianRailways #lockdown4 #trainscheduled #train #COVID19Lockdown #StayHomeStaySafe https://t.co/JFQRf7n6G1",complaint,0.934061289
"Indian Railways Issues Guidelines for Trains Starting From June 1: Bookings, Refunds and More @RailMinIndia #trains #IndianRailways @IRCTCofficial @PiyushGoyal #specialtrains
https://t.co/EsOPxLq4ij",complaint,0.670092344
"Indian Railways has released list of trains that going to resume operations from June 01, 2020 

#IndianRailways  #UPDATE #JUSTIN #democritic #Covid_19 https://t.co/VpjCcrQDXa",complaint,0.824536085
@IRCTCofficial Passengers trains are not showing for SL class from 10 am. Kindly solve this issue as soon as possible. #PiyushGoyal #IRCTC #IndianRailways #pmoindia https://t.co/ToOEJCZPep,complaint,0.992016971
"How to book online tickets or e-tickets on https://t.co/t13OTmY5af for 200 passenger trains that will be run by Indian Railways from June 1 

#IndianRailways #TrainTicket #BookingTrainTicket @RailMinIndia @IRCTCofficial
https://t.co/qPQodBAoVH",complaint,0.955390811
"#IRCTC Update: Railways releases list of 200 trains starting from June 1; booking to start from today
#IndianRailways 
https://t.co/kup8dc7VQM https://t.co/FZftq4dqRE",complaint,0.809440851
"The new guidelines and ticket bookings of all these 200 trains starts at 10 am from today. These passenger trains will be fully reserved which will have both AC, non-AC classes; general coaches also have reserved seats for sitting.

#IndianRailways #IRCTC #CoronaVirus #MangoNews https://t.co/4O0JHoINdf",complaint,0.886385024
"Train services to be partially restored from 1st June; Indian Railways will start operations of 200 passenger services, booking of all trains started from 10 am today 

#IRCTC #IndianRailways #Railways #BreakingNews https://t.co/cF2iYKGzmu",complaint,0.789869189
"Railways give details of 100 pairs of trains that will run from June 1
 https://t.co/0EnGNKA9vR #Trains #Coronavirus #Lockdown #COVID19 #IndianRailways @netindian",complaint,0.820783854
#IRCTCOfficial #IndianRailways #PiyushGoyal No ticket booking is allowed for special trains on IRCTC Website from 10 AM today as announced yesterday. Please arrange. https://t.co/rDsW9BR5Xg,complaint,0.810968101
"#Train services to be partially restored from 1st #June; Indian #Railways will start operations of 200 #passenger #services, #booking of all trains started from 10 am #today 
@RailMinIndia @DDNewslive  #IndianRailways #thursdaymorning #ThursdayThoughts #thursdayvibes #india https://t.co/F24fVSkVLb",complaint,0.82201761
"Indian railways announced that we can book tickets from 21st may, 10 A.M. onwards. But they have failed to update the website. Please look into the issue. #IndianRailways",complaint,0.977256
"@IRCTCofficial announces ticket booking from 10 AM, 21 May but several of the enlisted trains do not appear in the list to book tickets. I searched for sampoorn kranti, Shramjivi and Vaishali; none of them appear till the time of this tweet.
#IRCTC #IndianRailways",complaint,0.987769186
"11057 CSMT ASR EXPRES schedule (time table), depart from station C SHIVAJI MAH T to AMRITSAR JN #IndianRailways https://t.co/wXSNiXx3DK",complaint,0.637634695
"Indian Railways To Run 200 Trains From 1 June After Lockdown 4.0 Ends; Bookings Open Now
#IndianRailways
#Railways

https://t.co/Uh3ki9IW6f",complaint,0.898744404
@IRCTCofficial has released the list of the 200 trains which will be operated from 1st June: Government of India. #Narendermodi #PiyushGoyal #IndiaFightsCorona  #IndianRailways #MPFightsCorona https://t.co/RTrV4of0FV,complaint,0.881869733
"#Railways
#IndianRailways
#Updates 
More #Special #Trains to run from #Monday , #June1
#Y2020 
Booking beginning today #may21 at #10amIST Only via #irctc app or #website.
No #Tatkal orâ€¦ https://t.co/nM1JOtJTdj",complaint,0.949023128
The #IndianRailways on Wednesday issued a list of 100 pairs of trains that will operate from June 1. The railways said these trains will have both air-conditioned and non-air conditioned coaches. https://t.co/KQfyRsmiaH,complaint,0.675403953
"Full list of 200 trains to be resumed by Indian Railways from June 1, Check station names and routes. Read full report 

#IndianRailways #trains @RailMinIndia 
https://t.co/3dMHBCOnHE",complaint,0.826746225
"No trains Connecting from Chennai to other parts of India @CMOTamilNadu, kindly write a letter to commence train services across states
#IndianRailways #MigrantLabourers",complaint,0.992818296
How to Book Online Tickets or E-Tickets on https://t.co/Ys0IGlpPVQ For 200 Passenger Trains That Will Be Run by Indian Railways From June 1 @RailMinIndia @IRCTCofficial @PiyushGoyal #IndianRailways #TrainTicket #BookingTrainTicket #IRCTC https://t.co/6YhQDvWClT,complaint,0.682948112
"*Classes 10 &amp; 12 #boardexam to begin soon, with conditions *Domestic commercial passenger flights to resume from May 25 *100 pairs of trains to start running again on June 1...Life in #India gravitates back towards normalcy. #IndiaFightsCoronavirus #IndianRailways #flightservice",complaint,0.820295513
"ðŸ“ List of the 200 trains which will be operated from 1st June!! Bookings to commence from 10AM of 21st May 2020.

#irctc #IndianRailways #IRCTC_News #RailMinIndia #irctc_app #RailwaySeva https://t.co/QIMYZrM4QQ",complaint,0.833936512
#IndianRailways to be partially operational with 200 trains from 1st June,complaint,0.677203357
"Railways To Open Online Bookings From Thursday For Passenger Trains

#IndianRailways #CoronavirusLockdown 

https://t.co/9UiyBzhlFX",complaint,0.958470941
"#Update #IndianRailways announced list of 100 pairs (200 trains) from 01st June,  across various #States , for which bookings start today. NO Trains for #TamilNadu . https://t.co/jOegRjXLip",complaint,0.724859774
"Railways to start bookings for 200 special trains from May 21
Read More............
#IndianRailways #IndianRailwaySpecialTrains #Lockdown4 #Covid19

https://t.co/aDFs2iHtCB https://t.co/Wdqgjgpxjg",complaint,0.895704806
Full list of trains to be run from June 1 2020 and guidelines you should follow  https://t.co/6lg7R9nggr #IndianRailways,complaint,0.710663795
"IRCTC Special Trains : Full List Of Special Indian Railways Trains From June 1,Booking To Begin From Today(May 21)
#IndianRailways https://t.co/U4FbtQvqPm",complaint,0.677220404
"Even as #IndianRailways is set to resume operations from June 1, 2020, the list of 200 trains announced show no train from Tamil Nadu. 
#lockdown2020 

https://t.co/72VZlgH3b5",complaint,0.959685981
"Resumption of further 100 pairs of train from 1st June. Book ur ticket as ur necessity #IRCTC.
#IndianRailways 
#StayHomeStaySafe https://t.co/KUwG2wAiOi",complaint,0.682336211
"#domesticflights to resume its operations from Monday, as global cases reach 5 million due to #Covid_19. #IndianRailways to start running of passenger #trains on new routes from June 1.
#IndiaFightsCorona
via @htTweets https://t.co/mXTnIIuCk7",complaint,0.941908002
"Railways to start bookings for 200 special trains from May 21
#Railways #IndianRailways #passengers #airconditioned #trains #IRCTC #PiyushGoyal #Dinalipi
@IndianRailways @PiyushGoyal
https://t.co/DIuBa8bfgz",complaint,0.829031825
"Hereâ€™s the complete list of 200 trains that will be run by the Indian Railways from June 1

#IndianRailways @IRCTCofficial 

https://t.co/1vZTIhTp1V",complaint,0.959284425
"IRCTC Special Trains : Full List Of Special Indian Railways Trains From June 1,Booking To Begin From Today(May 21)
#IndianRailways https://t.co/MMS3SoSGrJ",complaint,0.670325994
"Sir, I am in the waiting list of the technician from the #RRBAllahabad  #CEN1/2018. I am very much in need of jobs. please sir make the waiting list clear. #PiyushGoyal #pmoindia #rrcdelhi @RailMinIndia #IndianRailways @RailwaySeva @RailwayNorthern @CPRONCR #RRBAllahabad @CPRONCR",complaint,0.984702468
"List of trains running from 01/06/2020
#Railways #IndianRailways #trains https://t.co/aXtVlbORj8",complaint,0.780177891
Indian Railways has released the list of the 200 trains which will be operated from 1st June  #Government_of_India  #IndianRailways #IndiaFightsCorona https://t.co/4dt7kr7Swy,complaint,0.792689264
"Even though, TN CM said he didn't want any train services to TN till May 31st, #IndianRailways hasn't scheduled any trains from it's regular June 1st schedule..",complaint,0.917788267
"#IndianRailways will start partially operating a list of 100 pairs of passenger train services from 1st June, online booking only will commence from 10 am today.

It looks like there will be no operations in #TamilNadu, state govt is not in favour of starting trains immediately. https://t.co/WDAV9TmbVG",complaint,0.92098707
"Online booking for 100 special trains  announced by MoR from June 1, to start at 10 am today.
#SpecialTrains
#IndianRailways",complaint,0.816533744
"12968 JP CHENNAI EXP schedule (time table), depart from station JAIPUR to CHENNAI CENTRAL #IndianRailways https://t.co/fuh7M6Qx7y",complaint,0.663138211
"#IndianRailways will start partially operating a list of 100 pairs of passenger train services from 1st June, online booking only will commence from 10 am today.

It looks like there will be no operations in #TamilNadu, state govt is not in favour of starting trains immediately.",complaint,0.889388084
